Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
87,CA-2018-155558,26/10/2018,02/11/2018,sTANdaRd CLASS,pg-18895,PAUl goNZaLEz,cONsuMER,uNITeD StaTeS,rOCHEsTer,MiNNesota,55901.0,CENTrAL,TEc-Ac-10001998,TeCHnology,ACCeSsorIEs,logItech ls21 spEAkEr SyStEm - pC MulTiMeDiA - 2.1-Ch - WireD, 19.99 
88,CA-2018-155558,26/10/2018,02/11/2018,STanDarD ClasS,PG-18895,pAul GONZalEz,cOnsuMer,united states,ROchEStER,MiNNESOTA,55901.0,cENtRAl,OFf-LA-10000134,OffIcE suPPlIeS,LabeLs,AVEry 511,6.16
89,CA-2017-159695,05/04/2017,10/04/2017,SEcoND clASS,Gm-14455,gAry mItCHuM,hoMe OfFICE,UNITED STaTEs,housToN,TeXas,77095.0,CENTral,OFf-st-10003442,OfFicE SUPPliES,STORAgE,ELDON PortAbLE MOBIle manager, 158.368 
90,CA-2017-109806,17/09/2017,22/09/2017,staNDaRD cLASS,js-15685,jIM sINK,CORporaTe,UNItEd StATes,los ANgeLEs,CaliFOrnia,90036.0,wEsT,OfF-ar-10004930,ofFICE SUPpLieS,ARt,tUrquoISE LEad HolDeR WitH poCKEt CLIp,20.1
91,ca-2017-109806,17/09/2017,22/09/2017,stANDarD cLaSS,jS-15685,JIM sInk,cOrPOraTE,UNIted sTAtes,LOs AnGeLES,cAliFoRNia,90036.0,wEsT,teC-ph-10004093,TEcHNoLogY,PhOneS,PanaSonic kX-ts550, 73.584 
92,CA-2017-109806,17/09/2017,22/09/2017,STAndarD ClAsS,JS-15685,Jim siNK,corpORatE,UNiTED sTATes,LOS aNGelEs,CAliFOrnIA,90036.0,West,Off-pA-10000304,OFFICe SUpPliEs,PAper,xerOX 1995, 6.48 
93,ca-2016-149587,31/01/2016,05/02/2016,SEcoND clAsS,kB-16315,KARl braUN,ConSUMEr,UnIted statEs,minnEAPoLis,MINnEsOTA,55407.0,cEnTraL,OFf-Pa-10003177,oFFiCE sUpPLIES,papEr,xErox 1999,12.96
94,CA-2016-149587,31/01/2016,05/02/2016,sEcOnd cLasS,kB-16315,kARL BRaun,cONSUMEr,uNiTed STATeS,MiNNEapolIs,mINnEsOtA,55407.0,CenTral,FuR-fu-10003799,fURnITUre,fURnIsHinGS,"seth tHOmas 13 1/2"" wALl clOcK", 53.34 
95,ca-2016-149587,31/01/2016,05/02/2016,SecONd ClASS,KB-16315,KARL braUN,CONsuMer,unIted sTATEs,MINNEapoLIs,minnesOtA,55407.0,CenTrAl,oFF-Bi-10002852,OFfIcE SUPpLIES,BInDeRs,iBIcO STANDArd TRanSpArEnt COvers,32.96
96,us-2018-109484,06/11/2018,12/11/2018,STANdARD clasS,rB-19705,RogEr bArcio,hoMe oFfIce,UNItED stAtEs,POrTland,OReGON,97206.0,wEST,OfF-bi-10004738,OffiCE SUPPLIES,BINDERs,fleXiBLe LEatHEr- lOoK cLasSic cOLLeCTIOn RINg BindEr,5.682
97,cA-2018-161018,09/11/2018,11/11/2018,seCond CLaSS,pn-18775,PArHENA norRIs,hOME OFFicE,uNITeD StatES,NeW yOrK ciTY,NEW YorK,10009.0,EasT,Fur-FU-10000629,furnitURE,FURNIshIngs,9-3/4 diaMeter rouNd WAll ClOck,96.53
98,CA-2018-157833,17/06/2018,20/06/2018,FiRst CLaSS,kd-16345,KAThERINe DUCICh,ConSUmER,UnItEd sTateS,SAN FrAnciscO,CaliFoRnIa,94122.0,wESt,OfF-BI-10001721,offICE suPPLIeS,BinDerS,TrImflEX FleXIbLE PoSt BINdErs, 51.312 
99,CA-2017-149223,06/09/2017,11/09/2017,STanDaRD ClaSs,Er-13855,ElpidA rIttENBAcH,corPoRAtE,UNitED StateS,sainT PAUl,miNneSoTA,55106.0,cEntral,ofF-Ap-10000358,officE SupPLIES,APPLiAnCEs,FELLoWeS BasIc HOmE/OffICE sErIES SUrge ProtEcTOrs, 77.88 
100,Ca-2017-158568,29/08/2017,02/09/2017,STAnDARD ClasS,Rb-19465,RIcK BeNSLey,hoMe offIcE,UnITEd STaTeS,CHICaGO,iLLInOIS,60610.0,ceNTral,oFF-PA-10003256,OffIce suPplIEs,pApEr,AvEry PERsONaL CReaTiONS hEaVYWeiGht CARDs, 64.624 
101,CA-2017-158568,29/08/2017,02/09/2017,StANDard cLass,rb-19465,RIcK beNSley,hOmE oFfiCe,UnItED STaTES,CHIcAGO,ilLiNOIS,60610.0,CenTRaL,TEC-ac-10001767,TEchNoLoGY,accESsORiEs,SanDISk ultra 64 gb MiCroSDhc clAss 10 memoRY CaRd, 95.976 
102,cA-2017-158568,29/08/2017,02/09/2017,sTANdArD ClaSS,Rb-19465,RiCk BensLeY,HoMe oFFIce,United STATes,cHICago,illInois,60610.0,cEntRal,Off-bI-10002609,OfficE SUPplIeS,BinDers,AVErY hiddeN tAb DIVIDerS fOr BINDING sYStEmS, 1.788 
103,cA-2017-129903,01/12/2017,04/12/2017,SeCONd CLass,gZ-14470,GAry zandUsKy,Consumer,UnITeD StATEs,roChestEr,mINNeSoTa,55901.0,ceNtRAl,OfF-pA-10004040,ofFICE SUppliES,pAPeR,UniVERsal pREmIUm WhITe coPIeR/LASeR papEr (20lB. and 87 briGht),23.92
104,Us-2016-156867,13/11/2016,17/11/2016,sTaNDArD claSS,Lc-16870,Lena CacIOpPo,CoNSuMer,UniTEd sTates,AuroRA,COLOrAdo,80013.0,WesT,TEC-ac-10001552,TecHnOlogy,accesSOrIES,logitech K350 2.4ghZ WiRELess KEyBoaRD, 238.896 
105,US-2016-156867,13/11/2016,17/11/2016,StandaRD cLasS,LC-16870,LEnA CaciOPPO,coNSuMER,UNited statES,AUrorA,coLoRadO,80013.0,wesT,fUR-Fu-10004006,FurnITurE,furnIsHINGS,"dEfLecT-O DURamAt LIghWeighT, stuDDed, bEvELeD mat fOr lOw pIlE cARPETinG", 102.36 
106,us-2016-156867,13/11/2016,17/11/2016,sTAndard class,LC-16870,LEna cacIoPpo,cOnsumER,uniTED STAteS,auroRA,coLOraDo,80013.0,WESt,OfF-bi-10002794,ofFiCE SuppliEs,BINDERs,"aVery trApezoId riNG BiNDeR, 3"" cAPACity, bLACk, 1040 shEetS", 36.882 
107,ca-2018-119004,23/11/2018,28/11/2018,StaNDArD class,jM-15250,janet mArTIn,COnsUmeR,UniTEd sTaTEs,cHarlotTe,noRtH caRolinA,28205.0,soutH,Tec-ac-10003499,TeCHnoloGy,ACCesSoRIEs,MEMOrEX mInI TraVeL drIve 8 Gb usB 2.0 flash drIvE,74.112
108,Ca-2018-119004,23/11/2018,28/11/2018,STaNDaRD clAss,jM-15250,jaNEt maRTIn,cOnSuMEr,UNiTed sTAtES,CHARLOtTe,NoRth CarOlINA,28205.0,SOUTh,tec-pH-10002844,TechnOLOgy,PhOneS,SPeCK PRoduCts CanDyshelL FLiP CasE, 27.992 
109,cA-2018-119004,23/11/2018,28/11/2018,StAnDARd ClAsS,jM-15250,jANeT martIn,cOnSuMeR,UnitEd statEs,charLotte,nortH caRoliNa,28205.0,soUTh,oFf-aR-10000390,OFfICe SuppliEs,ArT,nEWElL chaLk holDER, 3.304 
110,ca-2016-129476,15/10/2016,20/10/2016,StaNDaRD CLasS,PA-19060,petE ARMSTrOnG,hoMe oFfice,UNitEd stAtEs,orLANd Park,illiNOIS,60462.0,CeNTrAl,teC-AC-10000844,TEChnoLogy,ACCEsSoRIes,logItEch gaMINg g510S - KEyboard, 339.96 
111,cA-2018-146780,25/12/2018,30/12/2018,stAnDArd class,cV-12805,cynTHiA VOltZ,coRPORAtE,unItED stATES,nEw yOrk CITy,new YORk,10035.0,EAst,fur-fu-10001934,fUrNITuRe,fURnIshINgS,MaGNIfiER sWing Arm Lamp, 41.96 
112,cA-2017-128867,03/11/2017,10/11/2017,stanDaRD claSS,CL-12565,CLaY LUDtke,cOnSuMER,UNiTED STATES,UrbAnDalE,iOwa,50322.0,cENTraL,oFF-aR-10000380,ofFice suppLIES,aRT,"HUnT POWErhoUSe eleCTRIc peNCiL SHarPENEr, bLUe",75.96
113,Ca-2017-128867,03/11/2017,10/11/2017,sTANDard CLaSs,Cl-12565,cLAy lUDtKE,cONsUMEr,UnITed StateS,UrBAnDAle,iowa,50322.0,ceNTRaL,OFf-Bi-10003981,oFFice SuppLIeS,BinDeRs,"aVEry DUraBLe PLaSTIC 1"" bINdErs", 27.24 
114,ca-2015-115259,25/08/2015,27/08/2015,second CLAsS,rc-19960,RYAn CROWE,cOnSUmER,UNIteD sTAtES,CoLUMbUs,Ohio,43229.0,EAST,OfF-fa-10000621,OffICe SuppLieS,fAsTeneRS,"oiC COlOREd bINdEr cLiPs, AssOrTEd siZEs", 40.096 
115,CA-2015-115259,25/08/2015,27/08/2015,sEcONd ClasS,Rc-19960,RYAn CroWe,coNsUmer,uNitED StAtES,cOLUmbus,ohiO,43229.0,EAST,oFF-eN-10002600,OfFiCe SUPpLiES,enVeLopES,"REDI-StRIp #10 EnVElopEs, 4 1/8 X 9 1/2",4.72
116,ca-2015-115259,25/08/2015,27/08/2015,SeCOnd CLass,rC-19960,ryAn CrOWe,CoNSuMer,UNiTeD sTatEs,ColUMbus,OhIO,43229.0,eAsT,OfF-pA-10004965,oFFIcE suPPLieS,PApER,xEROx 1921, 23.976 
117,Ca-2015-115259,25/08/2015,27/08/2015,SeCOnd claSs,rC-19960,RYAn CroWE,coNsUMeR,UniTEd sTAtES,cOlUmBus,ohio,43229.0,EaSt,off-eN-10002504,OfficE SuPpliES,EnvELOPES,"TYVEk  TOp-opENING peel & seeL enVeLoPeS, plaIn WhItE", 130.464 
118,cA-2016-110457,02/03/2016,06/03/2016,StANDArD clASS,DK-13090,daVE KipP,COnSuMER,uNiTed stAtes,sEAttlE,WashingToN,98103.0,WEst,fuR-ta-10001768,FURNITuRe,Tables,hoN raCEtRACk cONfeRENce TAbles, 787.53 
119,Us-2016-136476,05/04/2016,10/04/2016,StANDArd clASS,gG-14650,GrEg GUthriE,CoRpoRate,UNiTed stAtes,bRiStoL,TENneSseE,37620.0,SOUth,OFf-Bi-10003650,OfFICe suPPlIES,BiNderS,gbc DoCuBiND 300 eLeCTRic bINDiNG mACHine, 157.794 
120,Ca-2017-103730,12/06/2017,15/06/2017,FirST cLaSS,Sc-20725,StEVeN caRtWRIGhT,coNSUMeR,uNitED STatEs,wiLmiNgTOn,dElAWare,19805.0,EaSt,FUr-fU-10002157,Furniture,FUrNIsHingS,artiSTIc iNsTA-PlaquE, 47.04 
121,CA-2017-103730,12/06/2017,15/06/2017,fIrst cLaSS,SC-20725,SteVeN caRTWRiGHt,CoNsuMer,unITeD stAteS,WIlMiNGtON,DelaWARE,19805.0,east,oFf-Bi-10003910,ofFIce sUPplies,BinderS,DxL ANgle-VieW bindeRs With LoCKIng rINgs BY SAmsill, 30.84 
122,CA-2017-103730,12/06/2017,15/06/2017,FiRst cLaSs,SC-20725,STeveN CArTWrIght,cOnSUMer,UNITEd STaTES,WIlMiNgtOn,delawaRe,19805.0,eaSt,Off-sT-10000777,oFFice supPliES,stoRAGE,"ComPANiOn LetteR/LeGal fiLe, bLacK",226.56
123,ca-2017-103730,12/06/2017,15/06/2017,FirsT claSs,sc-20725,steven CartwrigHt,CoNSuMEr,UNiteD stATes,WILmINGToN,DELAWARe,19805.0,EasT,OFf-eN-10002500,Office SupPLieS,enveLOpes,GlOBe weIS PEeL & SeEL fIRST claSS ENvelOPEs, 115.02 
124,CA-2017-103730,12/06/2017,15/06/2017,FirSt ClASS,SC-20725,sTEVEn cartWRigHt,cONSUMER,uniteD sTates,WIlMInGTOn,dELaWare,19805.0,EaST,TEC-ph-10003875,TechnOLoGy,phONes,KlD OsCaR iI STYlE snAp-oN ULTrA ThIN sIDE fLIp syntHETIC leAther covER Case For htc one HTC M7,68.04
125,us-2015-152030,26/12/2015,28/12/2015,SeCOnD CLAss,AD-10180,aLAN DomIngUeZ,hOmE OFfICE,uNITED StATES,hoUsTON,TExAS,77041.0,CeNTRaL,FUR-ch-10004063,FUrNITUre,CHaIrs,GLOBAl dELuxE high-BaCK MANaGEr's ChAIR, 600.558 
126,US-2015-134614,20/09/2015,25/09/2015,sTanDARd clAsS,pF-19165,philip fOX,ConsUMer,United StaTEs,BlOoMiNgtON,ILLInoIs,61701.0,CeNtrAl,Fur-Ta-10004534,FuRNiTuRE,TaBLES,BevIs 44 X 96 COnFEreNce TableS,617.7
127,Us-2018-107272,05/11/2018,12/11/2018,stAnDaRD ClaSs,Ts-21610,tROy STAebeL,CONsUmeR,uniteD STAtEs,PhoeNiX,ariZOna,85023.0,wESt,ofF-Bi-10003274,offiCE SUppliEs,BiNdErs,"AvERy DURaBle SLAnT RIng BINderS, No LABElS",2.388
128,uS-2018-107272,05/11/2018,12/11/2018,staNDard cLASs,ts-21610,TRoY STAEbEL,cONsUmEr,unITEd STatES,phoENIX,ARiZONA,85023.0,wEsT,off-ST-10002974,OFfICE supplies,stoRAge,"Trav-L-FilE heAvY-DUtY SHutTLe Ii, BLACK",243.992
129,US-2017-125969,06/11/2017,10/11/2017,SecoND cLaSs,ls-16975,LIndSAy sHagIarI,HOmE OFFice,UnIted sTates,Los angELEs,cAlIfOrnIA,90004.0,wEst,Fur-cH-10001146,fUrnItuRE,ChaiRs,"gLoBal tasK ChAIR, blAcK", 81.424 
130,uS-2017-125969,06/11/2017,10/11/2017,sECOnd claSs,LS-16975,lindSay shAGIarI,Home OfFIcE,unIted stATeS,Los ANGElEs,CAliFORNIA,90004.0,weSt,FuR-FU-10003773,fuRnITuRE,furnISHINgS,eLdOn ClEAtmaT PLuS ChAIR MATs FoR hIGh piLE caRPEtS, 238.56 
131,us-2018-164147,02/02/2018,05/02/2018,fIRsT cLAss,dW-13585,dorotHY wardlE,CORPoRate,uNIteD StaTes,colUMBuS,OhIO,43229.0,EAsT,teC-PH-10002293,teChNOLOGY,PhOnES,aNkEr 36w 4-PorT usB Wall CHArGER TRAVEL poweR ADApTer fOR iphONE 5S 5c 5,59.97
132,Us-2018-164147,02/02/2018,05/02/2018,firSt cLass,DW-13585,DorOTHy WaRdLe,CORpOraTe,uniTeD staTES,COlumBuS,oHIo,43229.0,EASt,OFf-PA-10002377,ofFICE sUppliEs,pApEr,XeroX 1916, 78.304 
133,US-2018-164147,02/02/2018,05/02/2018,fIRsT ClasS,Dw-13585,DorOthY WarDle,corporaTe,uNiTEd stAteS,cOLUMBus,ohio,43229.0,EaST,OFf-Fa-10002780,OFFICe SuPplIes,faSTENeRS,STApLES, 21.456 
134,ca-2017-145583,13/10/2017,19/10/2017,stANdARd ClAsS,LC-16885,leNa cREiGhtOn,COnsUMER,UnITEd StATES,rOsevIlle,calIFornIa,95661.0,WEST,oFf-pa-10001804,oFFiCE sUPpLiES,paPer,Xerox 195,20.04
135,cA-2017-145583,13/10/2017,19/10/2017,StANDaRD clASS,Lc-16885,LENA cReIGhton,CoNsUMER,UNITeD stAtES,ROSEviLLE,CALIFOrnIA,95661.0,WEsT,oFf-Pa-10001736,oFFIcE SuppLIEs,paper,xeRoX 1880, 35.44 
136,Ca-2017-145583,13/10/2017,19/10/2017,sTandArd clASs,Lc-16885,leNa crEighTOn,COnSuMeR,unItED statES,RoseVillE,califORnIa,95661.0,WesT,off-Ar-10001149,OFFICE SuppLies,art,"saNfORD cOloRIfIC CoLOREd pENcILS, 12/BoX",11.52
137,cA-2017-145583,13/10/2017,19/10/2017,staNdARd CLASS,LC-16885,LEna creiGhtoN,conSuMeR,UNITEd StatEs,rOsEviLlE,cAlifoRnIa,95661.0,WEST,OFf-Fa-10002988,OFfiCE sUPplIEs,FAsTEnerS,IDEal ClAMPS, 4.02 
138,CA-2017-145583,13/10/2017,19/10/2017,StANdard Class,Lc-16885,LEna CReiGHToN,ConsUmer,UNiTeD sTAtES,roSeVIllE,caLiFORNiA,95661.0,wesT,oFf-bI-10004781,offIce SupPliES,BINDERs,gBc wIre BINDinG stRipS,76.176
139,Ca-2017-145583,13/10/2017,19/10/2017,sTaNdarD cLasS,LC-16885,lenA CrEiGhToN,COnSUMeR,uNitEd statEs,ROSEViLLE,CalIfornIa,95661.0,West,ofF-sU-10001218,oFfiCe SupPLIEs,sUpplieS,fiSkaRS SoFTGrIp sCiSsoRs,65.88
140,cA-2017-145583,13/10/2017,19/10/2017,stanDard CLass,lc-16885,leNa creIghTON,cOnsumER,united STaTeS,rosEViLlE,cAlIFoRnIa,95661.0,West,Fur-Fu-10001706,fuRNITurE,fURNisHiNGS,longeR-lIfe SOFt WhitE BuLBs,43.12
141,CA-2017-110366,05/09/2017,07/09/2017,SECONd ClAsS,JD-15895,JONAtHaN DOhErtY,CoRPoRAte,uNitEd staTes,pHIlaDELphia,PEnNsYlVaNIa,19140.0,eAsT,fUR-fU-10004848,fURnITUrE,FURnISHiNGs,"howarD MILleR 13-3/4"" diAmeTer BRUsHED CHRoME RoUnD wALl CloCk",82.8
142,Ca-2018-106180,18/09/2018,23/09/2018,STAnDaRd ClasS,sh-19975,sallY hughSBy,coRPoRaTE,unItED STATEs,San francisco,CALiFoRnia,94122.0,WesT,ofF-Ar-10000940,OffiCe SuPPliEs,ART,NEweLl 343,8.82
143,CA-2018-106180,18/09/2018,23/09/2018,standARd clAss,SH-19975,salLy Hughsby,corpORaTE,UNiTED stAteS,sAn FRanCiSCO,CAlifoRNiA,94122.0,WeSt,off-EN-10004030,OFfice sUpPlIEs,eNvelOPes,coNvENiEnce packs of BuSIness ENVElOPeS, 10.86 
144,Ca-2018-106180,18/09/2018,23/09/2018,StaNDARd CLaSs,sH-19975,sALLy HUGHsby,CorPORATE,unItEd StAtES,SAN frAnCiScO,caliFORnia,94122.0,WesT,Off-Pa-10004327,OfficE SUPPLieS,pApER,xeroX 1911,143.7
145,CA-2018-155376,22/12/2018,27/12/2018,stAnDARd Class,sg-20080,SaNdra GLaSsco,consUmer,uniteD StATeS,INdependEnCE,mIssOURi,64055.0,CEnTRaL,oFF-ap-10001058,ofFIce Supplies,APPlIaNCeS,SanyO 2.5 cUbic foOT MId-siZe offiCe ReFRIGeRatORS, 839.43 
146,ca-2016-110744,07/09/2016,12/09/2016,StanDArd CLaSs,Ha-14920,hELeN AnDreADA,CoNSumer,UNiteD STAtEs,pasaDENA,CALiFORniA,91104.0,wEsT,OfF-ST-10003656,ofFIce suPPlIes,StOraGE,SAFco InDustRIaL WirE shELvINg, 671.93 
147,ca-2015-110072,22/10/2015,28/10/2015,StaNDarD clASS,Mg-17680,MauREen GAstINEAu,home offICe,UniTEd STateS,neWaRk,OhIo,43055.0,EAST,fUR-FU-10000521,FUrNiTURE,FuRNIshinGs,"SetH THomAs 14"" PUtTy-coloReD Wall CLOCK", 93.888 
148,ca-2017-114489,05/12/2017,09/12/2017,STANDaRD cLasS,JE-16165,JUStiN ELlisON,corpOraTE,UNitEd STateS,frANkLIN,wISCONsIN,53132.0,CENTral,tEC-ph-10000215,TEchnOLOgY,PhOnes,pLANTRoniCs COrDLesS phone hEAdSEt with in-lINe voLume - m214C, 384.45 
149,cA-2017-114489,05/12/2017,09/12/2017,sTAnDaRD cLass,jE-16165,jUstIN ElLIsoN,coRpoRaTe,unItEd staTes,FRANKlIN,wIScoNSin,53132.0,CeNtRaL,TeC-PH-10001448,tEcHnoLOGy,phONeS,AnKER AsTRO 15000Mah usB POrtAbLe cHArgeR,149.97
150,Ca-2017-114489,05/12/2017,09/12/2017,stANdARd cLaSs,JE-16165,jUStIn ELliSoN,CoRPOraTe,UNited stATEs,FRAnkLin,wISconSIn,53132.0,CENtrAL,FuR-ch-10000454,FURniTuRE,chaIrs,"Hon DeLuXE faBric UPHoLstEred sTAckIng ChaIrs, rouNdED BACk", 1951.84 
151,ca-2017-114489,05/12/2017,09/12/2017,sTanDARd cLASS,je-16165,jUSTin eLlISON,cORpORATE,UNiteD STAtEs,frAnKlin,wisConSIN,53132.0,CeNtRAl,oFf-BI-10002735,oFficE sUPPlIEs,BINdeRS,gbC PresTiGe TherM-a-bIND COvERS, 171.55 
152,CA-2017-158834,13/03/2017,16/03/2017,FiRSt ClAss,tw-21025,TAMara wILLINGhaM,hOmE oFfICE,uNiTEd STAtes,scOttsdaLe,ArizONa,85254.0,wEST,OFf-AP-10000326,OfFiCE sUpPLIes,APpliANceS,bELkIN 7 OUTLET sUrGEMasteR sUrgE PrOtECTor WITH phOnE proTEcTioN,157.92
153,Ca-2017-158834,13/03/2017,16/03/2017,firST cLaSs,TW-21025,tAMaRA WIlLIngham,hOmE OfFIcE,UnitEd stAtEs,sCOtTsdale,aRIZoNA,85254.0,wEST,TEc-pH-10001254,TECHNOlOgY,PHONEs,jaBRa bIz 2300 duO Qd DUO CordeD hEADsEt,203.184
154,ca-2016-124919,31/05/2016,02/06/2016,fIRsT CLaSs,sp-20650,sTEPhanie PHelps,CORpOratE,uNiTEd STATeS,SAN jOse,cAlifoRnIa,95123.0,weSt,Off-PA-10001950,offIce suPPlIeS,PAPER,SoutHWORth 25% COTToN AnTiQuE LaId pAPER & EnVeLopES, 58.38 
155,ca-2016-124919,31/05/2016,02/06/2016,fiRST CLaSS,sP-20650,sTEpHANIe pHElPS,coRpORaTe,uNIteD StATES,SAN jOsE,CaLIfORnIA,95123.0,WesT,OfF-pa-10002254,OFfIcE SUpPlies,PapER,xErox 1883,105.52
156,ca-2016-124919,31/05/2016,02/06/2016,FiRsT CLAsS,SP-20650,StEphANiE phelpS,CORPOrAtE,UnitED StAtes,SAn JOSE,cALIFORnIa,95123.0,wEST,OFf-st-10001590,OffiCe supPLies,stORaGe,"TEneX PERSoNAL PRoJeCt fIlE witH SCoOP FrOnT deSIGn, BlAcK", 80.88 
157,cA-2016-118948,28/05/2016,03/06/2016,StanDArd cLaSS,nK-18490,NeIL kNuDson,HomE oFFICe,UniTeD StATeS,SeatTLE,waSHINGTon,98105.0,wEst,OfF-Ar-10001547,OFficE SuPPliEs,aRT,NeWELl 311, 6.63 
158,Ca-2015-104269,01/03/2015,06/03/2015,SECONd clAss,DB-13060,DAve BroOKs,cONSumER,UnITEd STatES,SEAtTle,WashInGTOn,98115.0,west,FuR-cH-10004063,FURnIture,ChAIRs,GLObaL DELuXe HigH-BACk maNAGer's cHAIr,457.568
159,cA-2017-114104,20/11/2017,24/11/2017,sTaNDard CLass,Np-18670,norA paIGE,cOnSUmER,UniTed staTes,EdMonD,oKLAhOmA,73034.0,CEnTRal,off-lA-10002475,oFfICe SuPPlIes,LABElS,aVery 519,14.62
160,Ca-2017-114104,20/11/2017,24/11/2017,StANdARD ClAsS,Np-18670,NORA PAIGE,conSumer,UNiteD sTAtES,EDMOnd,okLahoMa,73034.0,CENtRaL,tEC-Ph-10004536,TeCHNOloGy,PhoNes,Avaya 5420 DiGitAL pHoNe,944.93
161,Ca-2017-162733,11/05/2017,12/05/2017,firSt ClAss,TT-21070,ted TrEVIno,conSUmEr,uNItEd sTATeS,LOs ANgELes,caLiFoRNia,90045.0,weSt,Off-Pa-10002751,oFficE SUPPliES,PApeR,xErox 1920,5.98
162,CA-2016-119697,28/12/2016,31/12/2016,secOnd Class,EM-13960,ERIc muRDoCk,COnSuMEr,united stAtES,PHIlAdeLPhia,peNNsYLVanIA,19134.0,EAst,tec-ac-10003657,TechNOlogy,aCcEsSoRIeS,lenovO 17-Key USB nUMeric KeYPAD,54.384
163,ca-2017-154508,16/11/2017,20/11/2017,stanDaRD cLAss,RD-19900,RUBeN DaRtt,ConSUmeR,UNITEd statES,cARlsBaD,NEw MexiCo,88220.0,west,OFf-En-10001990,OFFIce sUpplIES,eNveloPes,stAPle ENVElOPe, 28.4 
164,Ca-2017-113817,07/11/2017,11/11/2017,staNDArD CLaSS,mj-17740,maX JoNeS,CONsuMer,unITeD STATEs,sEattLe,WaSHINGtOn,98115.0,west,OFf-BI-10004002,OffiCe sUPPlIes,bINdErs,WilsOn JoNEs iNTeRNAtiONAL SizE A4 RIng bINDERS,27.68
165,Ca-2015-139892,08/09/2015,12/09/2015,STanDARd CLASS,BM-11140,BECky MArTin,cONsuMer,UNiTEd sTATes,San ANtONiO,tEXAs,78207.0,ceNtRAl,OFF-ar-10004441,Office SUPPliEs,ARt,bIc BRite lINeR highLIgHteRS, 9.936 
166,cA-2015-139892,08/09/2015,12/09/2015,staNdARD clasS,bM-11140,bECkY mArtIn,ConsUmER,uNIteD stAteS,SAN ANtONiO,TeXas,78207.0,CEntRal,TEc-MA-10000822,teChNoLOgy,MachINes,lexmARk mX611dHE MONoChromE LasEr prIntER,8159.952
167,ca-2015-139892,08/09/2015,12/09/2015,StAnDARd cLASS,Bm-11140,Becky MARTiN,coNsuMER,UNiteD stAtES,sAN aNToNIO,teXAs,78207.0,cENTRal,OfF-st-10000991,OFfiCE suPPLiES,sTORaGE,spACE SoLuTIoNs HD IndUstrIal STEEl SHElvinG., 275.928 
168,Ca-2015-139892,08/09/2015,12/09/2015,stAnDaRd ClASs,Bm-11140,bECKy MaRtiN,consuMER,uNITEd StATES,SAN ANtoNIO,TeXaS,78207.0,CEntraL,fur-cH-10004287,FurnItURE,ChAIrs,SAfcO Arco foldinG ChAir, 1740.06 
169,Ca-2015-139892,08/09/2015,12/09/2015,staNDaRD clAsS,BM-11140,Becky mArtin,COnSumER,uniTEd sTATES,SAn ANToNiO,tExaS,78207.0,cEntRaL,OFf-AR-10002656,oFFIce SuppliES,ARt,saNford lIQUiD aCcENT hIghlighTErS, 32.064 
170,Ca-2015-139892,08/09/2015,12/09/2015,staNDARD clAss,BM-11140,becKy maRtIn,coNSumER,unitED sTateS,SAN AnTOnIO,TeXAs,78207.0,CentraL,ofF-ap-10002518,oFFicE SupPliES,aPpLiaNces,kensinGTon 7 oUTLEt mASTeRpiecE pOwEr CeNTer,177.98
171,CA-2015-139892,08/09/2015,12/09/2015,staNdard ClAsS,bm-11140,BecKY MarTin,cONsuMER,UniTEd sTATeS,sAN antonIO,TEXaS,78207.0,cenTRal,Tec-pH-10003931,TEcHnoLogy,PHoNEs,Jbl Micro WirELess PoRTAbLE BluEToOTH sPeAkeR, 143.976 
172,cA-2015-118962,05/08/2015,09/08/2015,STandArD CLass,cs-12130,ChAd siEvErt,cONsuMer,unItED staTEs,loS anGElEs,CALiFORniA,90004.0,wesT,oFF-pa-10000659,oFFIcE SUpPlies,PaPer,"adaMs pHonE MeSsAGe BOOk, pRoFESsIoNaL, 400 MessagE CapacITY, 5 3/6” X 11”",20.94
173,CA-2015-118962,05/08/2015,09/08/2015,sTanDaRd ClASs,CS-12130,chAd sieVErT,cOnsUmER,UNiTEd statES,LOS ANGElEs,cALIfORnIA,90004.0,WESt,OFF-pA-10001144,OFFIce sUPPLIEs,paPeR,xeRoX 1913, 110.96 
174,cA-2015-118962,05/08/2015,09/08/2015,staNDaRd cLAss,cs-12130,CHaD sIevErT,coNSuMeR,UNiTed STAtEs,Los ANGELES,calIFORNIA,90004.0,West,FUr-CH-10003817,FUrniTuRE,CHAIRS,"GLobaL VaLUE steNo chair, Gray",340.144
175,uS-2015-100853,14/09/2015,19/09/2015,staNdArd cLaSS,jB-15400,JeNNIFER braXton,corpORATe,uNITeD sTAtes,ChIcAgo,illInoiS,60623.0,CEntral,oFf-AP-10000891,OFfICE supplIEs,APPlIANCeS,KenSIngTON 7 oUtLET MAstERPiEcE hOmEofFiCe PoWER CoNTRol ceNTEr,52.448
176,US-2015-100853,14/09/2015,19/09/2015,StaNDarD clAss,jb-15400,JenNIFeR BraxtoN,CoRPorATe,UniTED StAtEs,ChIcagO,iLLInoiS,60623.0,CeNtral,oFf-La-10003148,offIcE SuPpLies,labELs,AvERy 51,20.16
